reg_id,sire_id,weight,gen_num,reg_name,country,breed,naab_code,status,controller_name,controller_number,dob,yob,aaa_codes,genetic_codes,beta_casein,kappa_casein,beta_lactaglobulin,haplotypes,num_dtrs,num_herds,reliability,pta_milk,pta_fat_lb,pta_protein_lb,pta_scs,pta_pl,pta_dpr,pta_hcr,pta_ccr,pta_scr,pta_liv,pta_type,pta_gest_length,pta_heifer_liv,pta_efcalving,pta_mastitis,pta_metritis,pta_disp_abomasum,pta_ketosis,pta_r_placenta,pta_rear_legs_rear,pta_foot_leg_score,pta_teat_rear_place,pta_rump_angle,pta_thurl_width,pta_rear_legs_side,pta_foot_angle,pta_fore_udder,pta_rear_udder_height,pta_rear_udder_width,pta_udder_cleft,pta_udder_depth,pta_teat_front_place,pta_teat_length,pta_milk_fever,pta_stature,pta_strength,pta_mobility,pta_milk_speed,pta_dairy_form,pta_body_depth,sire_ce,daughter_ce,sire_sb,daughter_sb,udder_composite,NM,PTI,CM,FM,GM,GTPI,sire_name,mgs_name,status_alt,treat,inbreeding,company_name,parent_company,address,city,state,zip,phone_fax,notes,assigned_date,end_date,NM_unadj,quarter,qob
HOUSA000139761263,HOUSA000060540164,0.5,1,RI-VAL-RE MACGUINESS-ET,USA,HO,007HO10550,I,Select Sires,7,2008-10-03,2008,NA,TR TV TL TY TD,A2A2,AB,AA,"HH1T, HH2T, HH3T, HH4T, HH5T, HH6T, HCD-T",8067,1386,0.99,176,14,9,2.91,0.4,-0.2,-1.6,-1,NA,-0.8,0.32,-1.8,0.6,2.9,-0.2,1.3,-0.6,-0.1,-0.1,0.21,0.26,-0.21,-0.24,-1.18,-1.8,1.01,1.3,1.03,0.72,-0.82,0.62,0.16,-0.61,-0.2,-0.32,-0.44,NA,NA,-0.69,-0.74,2,2.9,6.1,11.5,0.77,80,NA,84,60,69,2088,REGANCREST-HHF MAC-ET,PICSTON SHOTTLE-ET,Inactive,1,6.28,"Select Sires, Inc.",Select Sires,11740 U.S. 42 North,Plain City,OH,43064,"614.873.4683, Fax:614.873.6073","Formerly assigned to Armour & Company, BCI",1973-12-12,NA,892,4,2008-4
HOUSA000053774726,HOUSA000060597003,0.5,1,RALMA PLANET TEMPO,USA,HO,007HO10624,I,Select Sires,7,2008-11-28,2008,NA,TR TV TL TY TD,A2A2,AB,AB,"HH1T, HH2T, HH3T, HH4T, HH5T, HH6T, HCD-T",7171,1160,0.99,462,5,7,2.74,1.1,-2.6,-0.7,-3.2,NA,2.5,0,0.2,0.6,1.3,-0.2,-0.4,0.7,0.7,-0.6,-0.73,-0.8,-0.83,-0.26,0,0.52,-0.8,0.27,0.62,0.47,-0.58,0.73,-0.78,0.88,0.2,-0.17,-0.33,NA,NA,-0.08,-0.55,2.4,2.9,7.4,7.1,0.33,104,NA,106,128,11,1989,ENSENADA TABOO PLANET-ET,PICSTON SHOTTLE-ET,Inactive,1,7.19,"Select Sires, Inc.",Select Sires,11740 U.S. 42 North,Plain City,OH,43064,"614.873.4683, Fax:614.873.6073","Formerly assigned to Armour & Company, BCI",1973-12-12,NA,1006,4,2008-4
HOUSA000066224462,HOUSA000060597003,0.5,1,GARJO PLANET GERRY-ET,USA,HO,007HO10645,I,Select Sires,7,2008-10-26,2008,NA,TR TV TL TY TD,A1A2,AE,AB,"HH1T, HH2T, HH3T, HH4T, HH5T, HH6T, HCD-T, HBR-C",1840,340,0.99,646,NA,17,3.21,-0.3,-2.4,-1.3,-2.8,NA,1.9,-0.18,-2,0.7,-1.3,-3.3,0.7,0.6,0.5,0.1,-0.86,-0.62,1.1,0.35,0.77,1.69,-1.13,-0.86,-0.27,0.36,1.29,-0.45,0.56,-1.21,0.1,-0.36,-0.38,NA,NA,0.88,-0.11,2.2,2.3,6.6,6.4,-0.05,35,NA,30,53,-28,1911,ENSENADA TABOO PLANET-ET,PICSTON SHOTTLE-ET,Inactive,1,6.24,"Select Sires, Inc.",Select Sires,11740 U.S. 42 North,Plain City,OH,43064,"614.873.4683, Fax:614.873.6073","Formerly assigned to Armour & Company, BCI",1973-12-12,NA,789,4,2008-4
HOUSA000139815319,HOUSA000133126053,0.5,1,MISTER SOCRATES MARIANO-ET,USA,HO,007HO10651,I,Select Sires,7,2009-03-31,2009,NA,TR TV TL TY TD,A1A2,AE,AB,"HH1T, HH2T, HH3T, HH4T, HH5T, HH6T, HCD-T",360,250,0.92,61,23,-5,2.67,-0.9,-3.5,0.2,-2.7,NA,-0.3,-0.04,0,0,-1.4,2.6,-0.4,-0.3,-1.2,-0.6,-1.48,-1,-0.75,2.49,0.41,1.05,-0.1,-0.5,0.38,-0.02,0.37,-0.23,-1.02,0.67,0,1.75,0.03,NA,NA,1.51,0.9,2.4,1.9,6.7,5.4,-0.55,23,NA,26,44,-47,1892,VELVET-VIEW-KJ SOCRATES-ET,PICSTON SHOTTLE-ET,Inactive,1,7.95,"Select Sires, Inc.",Select Sires,11740 U.S. 42 North,Plain City,OH,43064,"614.873.4683, Fax:614.873.6073","Formerly assigned to Armour & Company, BCI",1973-12-12,NA,NA,1,2009-1
HOUSA000065997320,HOUSA000060597003,0.5,1,CEDAR-HAVEN-NR KID-ET,USA,HO,007HO10679,I,Select Sires,7,2008-12-27,2008,NA,TR TV TL TY TD,A1A2,AA,AA,"HH1T, HH2T, HH3T, HH4T, HH5T, HH6T, HCD-T",3575,684,0.99,616,-9,18,2.83,1.6,-0.2,0.7,0.1,NA,1.8,-0.19,0.9,1,-2.4,0.5,0.9,0.4,1.1,0.6,-0.65,-0.62,0.9,0.6,0.44,-0.43,-1.32,-0.55,-0.21,1.29,1.41,0.16,0.57,-1.21,0.3,-0.1,-0.49,NA,NA,-0.14,-0.72,1.8,2.2,4.9,6.1,0.32,144,NA,147,141,113,2060,ENSENADA TABOO PLANET-ET,PICSTON SHOTTLE-ET,Inactive,1,6.57,"Select Sires, Inc.",Select Sires,11740 U.S. 42 North,Plain City,OH,43064,"614.873.4683, Fax:614.873.6073","Formerly assigned to Armour & Company, BCI",1973-12-12,NA,960,4,2008-4
HOUSA000066636663,HOUSA000060597003,0.5,1,DE-SU 527 SPUR-ET,USA,HO,007HO10723,I,Select Sires,7,2009-02-24,2009,NA,TR TP TV TL TY TD,A2A2,AA,BB,"HH1T, HH2T, HH3C, HH4T, HH5T, HH6T, HCD-T",27373,4840,0.99,661,-18,-1,2.94,0.9,-3,-0.4,-1.7,NA,1.5,1,-0.9,1,-2.9,0.1,0.2,1,1.2,0.8,1.09,0.39,0.29,-0.78,1.46,-1,0.52,1.85,0.59,0.56,-0.12,1.74,0.58,-0.41,0.1,1.28,1.63,NA,NA,-0.69,0.95,1.8,2.4,6.3,5.9,0.74,-162,NA,-172,-66,-289,1882,ENSENADA TABOO PLANET-ET,PICSTON SHOTTLE-ET,Inactive,1,6.53,"Select Sires, Inc.",Select Sires,11740 U.S. 42 North,Plain City,OH,43064,"614.873.4683, Fax:614.873.6073","Formerly assigned to Armour & Company, BCI",1973-12-12,NA,902,1,2009-1
HOUSA000066636682,HOUSA000060597003,0.5,1,DE-SU 546 DEATON-ET,USA,HO,007HO10729,I,Select Sires,7,2009-04-03,2009,NA,TV TL TY TD,A2A2,AA,AA,"HH1T, HH2T, HH3T, HH4T, HH5T, HH6T, HCD-T",1455,178,0.99,648,-7,25,2.98,-1.7,-3.2,-1,-3,NA,-2.3,0.13,-4,0.6,4,-0.3,-0.5,0,-0.2,0.3,-1.59,-1,0.15,0.21,1.05,3.03,-2.16,-0.34,0.57,1.34,-0.37,-0.81,0.51,-1.18,-0.1,-0.83,-1.37,NA,NA,2.03,-0.52,1.7,2.6,5.8,7.6,0.31,68,NA,72,41,42,1933,ENSENADA TABOO PLANET-ET,PICSTON SHOTTLE-ET,Inactive,1,6.53,"Select Sires, Inc.",Select Sires,11740 U.S. 42 North,Plain City,OH,43064,"614.873.4683, Fax:614.873.6073","Formerly assigned to Armour & Company, BCI",1973-12-12,NA,880,2,2009-2
HOUSA000066636690,HOUSA000060597003,0.5,1,DE-SU 554 STRATTON-ET,USA,HO,007HO10731,I,Select Sires,7,2009-04-10,2009,NA,TR TV TL TY TD,-,-,-,"HH1T, HH2T, HH3T, HH4T, HH5T, HH6T, HCD-T",114,91,0.9,884,2,26,2.97,0.5,-2,-0.7,-1.5,NA,0.5,0.42,-1.3,0.6,-0.7,0,0.4,-0.1,-0.1,0.3,-1.8,-1.36,-0.21,-0.89,0.47,3.1,-1.89,0.52,0.74,0.76,0.15,0.61,0.32,-0.91,0.2,-0.16,-0.52,NA,NA,1.44,0.14,1.9,3.3,6.7,8.4,0.6,154,NA,154,155,109,2041,ENSENADA TABOO PLANET-ET,PICSTON SHOTTLE-ET,Inactive,1,6.53,"Select Sires, Inc.",Select Sires,11740 U.S. 42 North,Plain City,OH,43064,"614.873.4683, Fax:614.873.6073","Formerly assigned to Armour & Company, BCI",1973-12-12,NA,NA,2,2009-2
HOUSA000065247657,HOUSA000061547476,0.5,1,FLY-HIGHER MARK TEXIERA-ET,USA,HO,007HO10782,I,Select Sires,7,2009-05-28,2009,NA,TR TV TL TY TD,A1A2,AA,AA,"HH1T, HH2C, HH3T, HH4T, HH5T, HH6T, HCD-T",2002,501,0.99,225,6,-7,3.12,NA,-0.1,-0.7,-1.6,NA,1.5,-0.77,0.7,0.3,0,-1.4,1.6,-0.9,-1.4,0.7,0.5,-0.08,-0.51,1.89,-0.92,-1.66,0.9,-0.34,-1.44,-1.33,-0.66,-1.07,-0.59,1.85,0.1,-0.64,0.44,NA,NA,-1.51,-0.09,1.6,1.8,5.9,6.1,-1.09,-81,NA,-91,-13,-115,1836,ENGLAND-AMMON MILLION-ET,PICSTON SHOTTLE-ET,Inactive,1,8.14,"Select Sires, Inc.",Select Sires,11740 U.S. 42 North,Plain City,OH,43064,"614.873.4683, Fax:614.873.6073","Formerly assigned to Armour & Company, BCI",1973-12-12,NA,798,2,2009-2
HOUSA000066731654,HOUSA000060597003,0.5,1,MR WILSTAR PLANT JUPITER-ET,USA,HO,007HO10792,I,Select Sires,7,2009-05-31,2009,NA,TR TV TL TD,-,-,-,"HH1T, HH2T, HH3T, HH4T, HH5T, HH6T, HCD-T",114,79,0.9,523,11,8,3,-3.2,-3.3,-1.4,-3.4,NA,-3.5,-0.05,-1,-0.1,-0.8,-1.3,-0.5,-0.2,-0.6,0.4,-0.72,-0.71,1.42,0.77,1.72,2.16,-0.42,-1.77,-0.96,0.11,1.3,-0.77,0.87,0.03,0.1,1.67,0.31,NA,NA,1.85,1.02,3.1,3.4,7.3,8.9,-0.92,-189,NA,-193,-153,-224,1746,ENSENADA TABOO PLANET-ET,PICSTON SHOTTLE-ET,Inactive,1,6.52,"Select Sires, Inc.",Select Sires,11740 U.S. 42 North,Plain City,OH,43064,"614.873.4683, Fax:614.873.6073","Formerly assigned to Armour & Company, BCI",1973-12-12,NA,NA,2,2009-2
HOUSA000068977120,HOUSA000060597003,0.5,1,LADYS-MANOR PL SHAMROCK-ET,USA,HO,007HO10849,I,Select Sires,7,2009-09-11,2009,NA,TR TP TV TL TY TD,A1A2,AE,AB,"HH1T, HH2T, HH3T, HH4T, HH5T, HH6T, HCD-T",35599,6326,0.99,923,20,9,2.9,4.8,1.2,2.8,3.4,NA,2.5,-0.05,-1,1.2,1.6,1.5,2,1,0.4,0.6,-0.78,-0.36,1.82,0.59,0.23,0.13,-1.03,0.59,-0.26,0.77,1.03,0.43,1.66,-2.92,-0.2,-1.47,-1.25,NA,NA,0.45,-0.99,2.2,1.9,6.2,5.3,0.65,511,NA,502,595,506,2327,ENSENADA TABOO PLANET-ET,PICSTON SHOTTLE-ET,Inactive,1,6.64,"Select Sires, Inc.",Select Sires,11740 U.S. 42 North,Plain City,OH,43064,"614.873.4683, Fax:614.873.6073","Formerly assigned to Armour & Company, BCI",1973-12-12,NA,1156,3,2009-3
HOUSA000068851115,HOUSA000060597003,0.5,1,LADYS-MANOR SHAMELESS-ET,USA,HO,007HO10850,I,Select Sires,7,2009-09-07,2009,NA,TR TV TL TD,A1A2,AE,BB,"HH1T, HH2T, HH3T, HH4T, HH5T, HH6T, HCD-T",3486,688,0.99,-313,26,-7,2.87,-0.5,-0.4,0.2,0.3,NA,1.5,0.1,0.7,0.6,-2.5,-1.4,-0.4,-1,-0.4,0.5,-0.58,-0.09,0.35,1.23,0.26,0.27,0.05,1.13,0.04,-0.59,-0.32,1.67,0.95,-1.17,0,0.02,-0.05,NA,NA,-0.96,-0.48,1.9,1.8,6.9,6.1,0.43,104,NA,108,89,112,2046,ENSENADA TABOO PLANET-ET,PICSTON SHOTTLE-ET,Inactive,1,6.64,"Select Sires, Inc.",Select Sires,11740 U.S. 42 North,Plain City,OH,43064,"614.873.4683, Fax:614.873.6073","Formerly assigned to Armour & Company, BCI",1973-12-12,NA,975,3,2009-3
HOUSA000068656196,HOUSA000061133837,0.5,1,DE-SU ATTICUS 615-ET,USA,HO,007HO10881,I,Genervations,250,2009-09-09,2009,NA,TR TV TL TY TD,A2A2,AB,AB,"HH1T, HH2T, HH3C, HH4T, HH5T, HH6T, HCD-C",94,83,0.9,268,22,-2,3.09,-1.3,-3.4,-0.8,-2,NA,-1.8,0.36,1,0.6,-5.6,-1.2,-0.6,0.6,0.3,0.6,0.73,0.51,0.16,-0.71,0.22,1.17,0.21,-0.08,-0.12,-0.47,0.43,0.72,0.39,-0.04,-0.1,0.88,-0.49,NA,NA,1.48,0.25,2.7,3.5,7.6,7.5,-0.12,-67,NA,-74,-17,-123,1877,GOLDEN-OAKS ST ALEXANDER-ET,PICSTON SHOTTLE-ET,Inactive,1,7.78,"Select Sires, Inc.",Select Sires,11740 U.S. 42 North,Plain City,OH,43064,"614.873.4683, Fax:614.873.6073","Formerly known as Sire Lodge, Inc.; Genervations - assigned 09/17/2003 - end date 12/31/2016",NA,NA,NA,3,2009-3
HOUSA000068656224,HOUSA000061133837,0.5,1,DE-SU AVERY 643-ET,USA,HO,007HO10884,I,Select Sires,7,2009-10-13,2009,NA,TR CD TP TV TL TD TY,A1A2,AB,AA,"HH1T, HH2T, HH3C, HH4T, HH5T, HH6T, HCD-C",5812,997,0.99,723,NA,7,3.21,0.5,-1.2,-0.3,-1.5,NA,0.1,-0.1,0.2,0.5,-0.6,-2.9,0,0.9,0.8,0.4,1.18,0.82,-0.07,0.17,-1.12,-0.88,1.04,0.05,-0.06,-1.32,-0.31,0.43,-0.04,-0.92,-0.2,-0.59,-0.69,NA,NA,0.13,-0.45,1.9,2.6,6.6,6.9,-0.15,27,NA,14,102,-12,1944,GOLDEN-OAKS ST ALEXANDER-ET,PICSTON SHOTTLE-ET,Inactive,1,7.78,"Select Sires, Inc.",Select Sires,11740 U.S. 42 North,Plain City,OH,43064,"614.873.4683, Fax:614.873.6073","Formerly assigned to Armour & Company, BCI",1973-12-12,NA,964,4,2009-4
HOUSA000140175880,HOCAN000010705608,0.5,1,MR CHASSITY GOLD CALVIN-ET,USA,HO,007HO10921,I,Select Sires,7,2009-09-04,2009,NA,TR TV TL TY TD,A1A2,AA,AA,"HH1T, HH2T, HH3T, HH4T, HH5T, HH6T, HCD-C",1103,356,0.99,-490,-15,-10,2.71,-0.6,0.6,-0.2,0.1,NA,-2.6,0.5,1.5,0,-0.2,0.3,-0.4,-1.1,0.1,-0.2,0.82,0.44,-0.36,-1.47,-0.42,-0.58,0.57,0.88,0.51,0.25,-0.04,0.26,-0.14,0.94,-0.2,0.51,0.85,NA,NA,-0.17,0.75,2.2,3.5,6.9,7.9,0.21,-158,NA,-149,-189,-139,1879,BRAEDALE GOLDWYN,PICSTON SHOTTLE-ET,Inactive,1,9.05,"Select Sires, Inc.",Select Sires,11740 U.S. 42 North,Plain City,OH,43064,"614.873.4683, Fax:614.873.6073","Formerly assigned to Armour & Company, BCI",1973-12-12,NA,850,3,2009-3
HOUSA000066676829,HOUSA000060597003,0.5,1,KING-EMERLING FUTURE-ET,USA,HO,007HO10937,I,Select Sires,7,2009-10-26,2009,NA,TR TV TL TY TD,A2A2,-,AA,"HH1T, HH2T, HH3T, HH4T, HH5C, HH6T, HCD-T",1346,297,0.99,794,28,12,3.17,1,-1.8,1.7,-0.6,NA,-0.2,0.01,-0.4,0.2,-1.6,-0.3,0.7,0.1,-0.8,0.7,0.29,0.28,1.25,0.89,-0.38,0.5,-0.47,-0.56,0.03,0.93,1.02,-0.43,0.78,-1.65,0.1,-0.53,-0.57,NA,NA,1.27,-0.23,2.6,4.9,7.1,9.9,0.2,182,NA,171,242,144,2078,ENSENADA TABOO PLANET-ET,PICSTON SHOTTLE-ET,Inactive,1,7.23,"Select Sires, Inc.",Select Sires,11740 U.S. 42 North,Plain City,OH,43064,"614.873.4683, Fax:614.873.6073","Formerly assigned to Armour & Company, BCI",1973-12-12,NA,956,4,2009-4
HOUSA000065825851,HOCAN000010705608,0.5,1,CABERNET GWN SHANE-ET,USA,HO,007HO11049,I,Select Sires,7,2009-03-31,2009,NA,TR TV TL TD,A1A2,AE,AB,"HH1T, HH2T, HH3T, HH4T, HH5T, HH6T, HCD-T",390,116,0.97,-218,18,-5,2.96,-2.3,-2.2,0.7,-1.8,NA,-4.7,0.52,0.8,0.6,-1.1,-2.7,-1.1,-1.3,-0.7,0.1,0.59,0.62,0.42,2.49,-0.82,-0.6,1.21,0.27,1.15,1.06,0.58,0.41,-0.04,1.62,-0.3,1.58,0.42,NA,NA,0.79,0.59,2.7,2.4,7.1,6.5,0.29,-116,NA,-115,-125,-125,1889,BRAEDALE GOLDWYN,PICSTON SHOTTLE-ET,Inactive,1,7.67,"Select Sires, Inc.",Select Sires,11740 U.S. 42 North,Plain City,OH,43064,"614.873.4683, Fax:614.873.6073","Formerly assigned to Armour & Company, BCI",1973-12-12,NA,860,1,2009-1
HOUSA000068771322,HOUSA000135746776,0.5,1,MR GOLDNOAKS MAGNUS-ET,USA,HO,007HO11103,I,Select Sires,7,2010-03-09,2010,NA,TR TP TV TL TY TD,A1A1,BB,AB,"HH1T, HH2T, HH3T, HH4T, HH5T, HH6T, HCD-T",8338,2361,0.99,84,40,35,3.03,-3.9,-0.7,-1.1,-0.6,NA,-6.1,0.55,0.3,0,2.1,-1.5,0,-2.2,-0.8,-0.1,-0.86,-0.3,0.22,1.17,0.21,-1.14,0.34,-0.62,2.07,1.8,0.18,-0.45,-0.38,0.06,-0.1,2.09,1.39,NA,NA,1.61,1.89,2.4,2.9,7.7,7.6,0.25,36,NA,54,-114,97,2148,LONG-LANGS OMAN OMAN-ET,PICSTON SHOTTLE-ET,Inactive,1,5.3,"Select Sires, Inc.",Select Sires,11740 U.S. 42 North,Plain City,OH,43064,"614.873.4683, Fax:614.873.6073","Formerly assigned to Armour & Company, BCI",1973-12-12,NA,954,1,2010-1
HOUSA000068771322,HOUSA000122358313,0.25,2,MR GOLDNOAKS MAGNUS-ET,USA,HO,007HO11103,I,Select Sires,7,2010-03-09,2010,NA,TR TP TV TL TY TD,A1A1,BB,AB,"HH1T, HH2T, HH3T, HH4T, HH5T, HH6T, HCD-T",8338,2361,0.99,84,40,35,3.03,-3.9,-0.7,-1.1,-0.6,NA,-6.1,0.55,0.3,0,2.1,-1.5,0,-2.2,-0.8,-0.1,-0.86,-0.3,0.22,1.17,0.21,-1.14,0.34,-0.62,2.07,1.8,0.18,-0.45,-0.38,0.06,-0.1,2.09,1.39,NA,NA,1.61,1.89,2.4,2.9,7.7,7.6,0.25,36,NA,54,-114,97,2148,LONG-LANGS OMAN OMAN-ET,PICSTON SHOTTLE-ET,Inactive,1,5.3,"Select Sires, Inc.",Select Sires,11740 U.S. 42 North,Plain City,OH,43064,"614.873.4683, Fax:614.873.6073","Formerly assigned to Armour & Company, BCI",1973-12-12,NA,954,1,2010-1
HOUSA000068610874,HOCAN000010705608,0.25,2,WINDSOR-MANOR ZDESTINY,USA,HO,007HO11132,I,Select Sires,7,2010-02-06,2010,NA,RC TV TL TY TD,A1A2,AA,-,"HH1T, HH2T, HH3T, HH4T, HH5C, HH6T, HCD-T, HHR-C",414,230,0.98,-426,-2,-21,2.9,0.9,1.4,1.6,1.3,NA,-0.6,0.32,0.3,0.3,1.4,-1.7,0.8,-0.3,0,0.7,-0.92,-0.23,0.21,0.5,-0.08,1.4,-0.76,0.32,1.25,-0.05,0.46,1.1,0.06,0.25,-0.1,0.66,-0.97,NA,NA,0.42,-0.54,3,3.9,6.7,8.7,0.53,-37,NA,-39,-1,-7,1909,SCIENTIFIC DESTRY-ET,PICSTON SHOTTLE-ET,Inactive,1,6.87,"Select Sires, Inc.",Select Sires,11740 U.S. 42 North,Plain City,OH,43064,"614.873.4683, Fax:614.873.6073","Formerly assigned to Armour & Company, BCI",1973-12-12,NA,814,1,2010-1
HOUSA000055716840,HOUSA000062065919,0.5,1,FURNACE-HILL SUPER ZIGGY-ET,USA,HO,007HO11150,I,Select Sires,7,2010-06-07,2010,NA,TR TV TL TY TD,A2A2,AB,AB,"HH1T, HH2T, HH3T, HH4T, HH5T, HH6T, HCD-T",2765,469,0.99,505,-19,24,2.81,3,6.1,0.2,5.9,NA,-0.5,-0.49,-0.1,-0.4,5.6,0.7,1.1,0.1,0,0.7,-1.83,-1.25,0.32,-1.33,-0.71,1.76,-0.65,-0.18,-0.65,-1.04,-0.32,-0.7,0.3,0.69,-0.2,-0.52,-0.11,NA,NA,-0.49,-0.2,2.4,2.6,7.6,5.5,-0.52,210,NA,219,162,321,2190,CHARLESDALE SUPERSTITION-ET,PICSTON SHOTTLE-ET,Inactive,1,5.78,"Select Sires, Inc.",Select Sires,11740 U.S. 42 North,Plain City,OH,43064,"614.873.4683, Fax:614.873.6073","Formerly assigned to Armour & Company, BCI",1973-12-12,NA,1084,2,2010-2
HOUSA000055716840,HOUSA000123586443,0.25,2,FURNACE-HILL SUPER ZIGGY-ET,USA,HO,007HO11150,I,Select Sires,7,2010-06-07,2010,NA,TR TV TL TY TD,A2A2,AB,AB,"HH1T, HH2T, HH3T, HH4T, HH5T, HH6T, HCD-T",2765,469,0.99,505,-19,24,2.81,3,6.1,0.2,5.9,NA,-0.5,-0.49,-0.1,-0.4,5.6,0.7,1.1,0.1,0,0.7,-1.83,-1.25,0.32,-1.33,-0.71,1.76,-0.65,-0.18,-0.65,-1.04,-0.32,-0.7,0.3,0.69,-0.2,-0.52,-0.11,NA,NA,-0.49,-0.2,2.4,2.6,7.6,5.5,-0.52,210,NA,219,162,321,2190,CHARLESDALE SUPERSTITION-ET,PICSTON SHOTTLE-ET,Inactive,1,5.78,"Select Sires, Inc.",Select Sires,11740 U.S. 42 North,Plain City,OH,43064,"614.873.4683, Fax:614.873.6073","Formerly assigned to Armour & Company, BCI",1973-12-12,NA,1084,2,2010-2
HOUSA000066133524,HOUSA000060597003,0.5,1,MIGLIAZZO PIERO,USA,HO,007HO11185,I,Select Sires,7,2009-11-04,2009,NA,TR BY TV TL TD,A2A2,AA,AB,"HH1T, HH2T, HH3T, HH4T, HH5T, HH6T, HCD-T",224,79,0.96,1282,25,23,3.38,-0.5,-3.5,-1.9,-3.9,NA,-1.2,0.07,-1.4,0.7,-4.8,-2.4,0.6,0.2,0,0.4,-0.16,-0.36,1.27,0.53,0.7,1.27,-1.68,-1.3,0.08,0.91,0.74,-1.92,1.11,-1.3,0.2,-0.85,-0.5,NA,NA,1.89,0.23,1.9,2.3,6.2,6.7,-0.18,123,NA,106,207,52,1972,ENSENADA TABOO PLANET-ET,PICSTON SHOTTLE-ET,Inactive,1,6.76,"Select Sires, Inc.",Select Sires,11740 U.S. 42 North,Plain City,OH,43064,"614.873.4683, Fax:614.873.6073","Formerly assigned to Armour & Company, BCI",1973-12-12,NA,909,4,2009-4
HOUSA000069725085,HOUSA000062065919,0.5,1,KELLERCREST SUPER LAYNE-ET,USA,HO,007HO11203,I,Select Sires,7,2010-07-20,2010,NA,TR TV TL TY TD,A2A2,AB,AB,"HH1T, HH2T, HH3T, HH4T, HH5T, HH6T, HCD-T",6189,1153,0.99,-164,-36,-14,2.68,4,5.3,3,5.5,NA,3.2,-0.22,1.8,0.5,3.5,0.3,0.6,0.4,1.1,0.2,-0.89,-0.06,-1.34,-0.67,-0.97,-0.21,0.5,1.66,0.03,-2.19,-0.55,2.47,-0.25,-1.58,-0.2,-0.18,-0.46,NA,NA,-2.48,-1.38,2.7,2.4,8.6,6,0.2,-7,NA,-6,25,41,2024,CHARLESDALE SUPERSTITION-ET,PICSTON SHOTTLE-ET,Inactive,1,5.6,"Select Sires, Inc.",Select Sires,11740 U.S. 42 North,Plain City,OH,43064,"614.873.4683, Fax:614.873.6073","Formerly assigned to Armour & Company, BCI",1973-12-12,NA,1157,3,2010-3
HOUSA000069725085,HOUSA000123586443,0.25,2,KELLERCREST SUPER LAYNE-ET,USA,HO,007HO11203,I,Select Sires,7,2010-07-20,2010,NA,TR TV TL TY TD,A2A2,AB,AB,"HH1T, HH2T, HH3T, HH4T, HH5T, HH6T, HCD-T",6189,1153,0.99,-164,-36,-14,2.68,4,5.3,3,5.5,NA,3.2,-0.22,1.8,0.5,3.5,0.3,0.6,0.4,1.1,0.2,-0.89,-0.06,-1.34,-0.67,-0.97,-0.21,0.5,1.66,0.03,-2.19,-0.55,2.47,-0.25,-1.58,-0.2,-0.18,-0.46,NA,NA,-2.48,-1.38,2.7,2.4,8.6,6,0.2,-7,NA,-6,25,41,2024,CHARLESDALE SUPERSTITION-ET,PICSTON SHOTTLE-ET,Inactive,1,5.6,"Select Sires, Inc.",Select Sires,11740 U.S. 42 North,Plain City,OH,43064,"614.873.4683, Fax:614.873.6073","Formerly assigned to Armour & Company, BCI",1973-12-12,NA,1157,3,2010-3
HOUSA000068610912,HOUSA000060540164,0.25,2,WINDSOR-LEASE VALOR-RED-ET,USA,HO,007HO11214,I,Select Sires,7,2010-10-04,2010,NA,TV TL TY TD,A1A2,BE,AB,"HH1T, HH2T, HH3T, HH4T, HH5T, HH6T, HCD-T",500,254,0.98,-76,-3,5,3.05,-0.5,-0.9,1,-1.5,NA,0.7,-0.44,1.3,0.9,-1.1,-0.7,0.7,0.2,0.6,0.5,0.94,0.32,0.3,-2.11,-0.21,-0.87,0.58,-0.88,-1.54,-0.84,0,-1.33,0.05,0.22,0.2,-0.76,1.02,NA,NA,-1.32,0.46,2.3,3.1,6.3,7.4,-0.88,-111,NA,-108,-143,-151,1867,CO-OP MAC PEMBROKE,PICSTON SHOTTLE-ET,Inactive,1,4.72,"Select Sires, Inc.",Select Sires,11740 U.S. 42 North,Plain City,OH,43064,"614.873.4683, Fax:614.873.6073","Formerly assigned to Armour & Company, BCI",1973-12-12,NA,716,4,2010-4
HOUSA000069474041,HOUSA000131823833,0.25,2,DE-SU DORCY MOONBOY 954-ET,USA,HO,007HO11279,I,Select Sires,7,2010-09-17,2010,NA,TR TP TV TL TY TD,A2A2,AB,AA,"HH1T, HH2T, HH3C, HH4T, HH5T, HH6T, HCD-T",6447,1626,0.99,10,-24,8,2.79,1,0.9,0.3,0.7,NA,1.7,0.78,0.5,0.8,-0.5,2.3,-0.3,-0.2,1.4,-0.1,1.94,0.76,0.79,-1.77,0.29,-1.8,2.73,2.14,1.58,0.4,1.17,2.09,1.04,1.26,0,0.8,0.82,NA,NA,-1.26,0,1.9,2.5,6.4,5.7,1.33,-48,NA,-39,-90,-67,2096,COYNE-FARMS DORCY-ET,PICSTON SHOTTLE-ET,Inactive,1,6.22,"Select Sires, Inc.",Select Sires,11740 U.S. 42 North,Plain City,OH,43064,"614.873.4683, Fax:614.873.6073","Formerly assigned to Armour & Company, BCI",1973-12-12,NA,1026,3,2010-3
